problem_id,title,tags,is_solvable,accepted_user_count,level,average_tries
17083,그리드랜드,"ad_hoc,bfs,dp,graphs,graph_traversal",TRUE,27,20,4
17084,"f(k, n)",math,TRUE,51,17,5
17085,십자가 2개 놓기,"bruteforcing,implementation",TRUE,366,11,2
17086,아기 상어 2,"bfs,bruteforcing,graphs,graph_traversal",TRUE,2088,9,2
17087,숨바꼭질 6,"euclidean,math,number_theory",TRUE,2570,9,2
17088,등차수열 변환,bruteforcing,TRUE,445,11,2
17089,세 친구,"bruteforcing,graphs",TRUE,392,10,2
17090,미로 탈출하기,"dfs,dp,graphs,graph_traversal",TRUE,897,13,2
17091,단어 시계,"case_work,implementation",TRUE,68,5,2
17092,색칠 공부,"data_structures,hash_set,sorting",TRUE,37,12,2
17093,Total Circle,"bruteforcing,geometry",TRUE,77,5,1
17094,Serious Problem,"implementation,string",TRUE,750,3,1
17095,Min-Max Subsequence,implementation,TRUE,57,7,2
17096,Tourist,"dijkstra,graphs",TRUE,31,19,3
17097,Truth Tellers,"binary_search,data_structures,lazyprop,segtree",TRUE,30,18,2
17098,Boomerangs,"articulation,graphs",TRUE,12,22,5
17099,Contest,"data_structures,greedy,priority_queue,sorting",TRUE,53,12,2
17100,Candy Boxes,,TRUE,11,18,1
17101,Dynamic Centroid,"data_structures,euler_tour_technique,graphs,hld,lca,segtree,trees",TRUE,38,21,2
17102,Grid Query,"data_structures,lazyprop,offline_queries,segtree,sweeping",TRUE,12,22,3
17103,골드바흐 파티션,"math,number_theory,primality_test,sieve",TRUE,2322,9,2
17104,골드바흐 파티션 2,"fft,math,number_theory,primality_test,sieve",TRUE,280,21,4
17105,골드바흐 트리플,"fft,math,number_theory",TRUE,56,22,2
17106,빙고,"bruteforcing,implementation",TRUE,653,16,3
17107,Thinking Language,"implementation,parsing,string",TRUE,58,0,4
17108,파이의 왕 김파이,,TRUE,7,0,3
17109,"연결그래프의 모든 간선의 저항이 1Ω일 경우 간선으로 직접 이어진 모든 쌍의 점 A, B 에 대해 A와 B 사이의 합성저항 값의 총합을 구한 뒤 소수점 넷째자리에서 반올림한 값을 출력하는 문제",,TRUE,157,0,2
17110,Africa 2,,TRUE,28,0,21
17111,Is it rated?,"parsing,string",TRUE,13,0,2
17112,?씊?½”?”?,"case_work,parsing,utf8,string",TRUE,3,0,44
17113,3분 그래프,,TRUE,673,0,4
17114,하이퍼 토마토,"bfs,graphs,graph_traversal,implementation",TRUE,229,15,4
17115,Kudeki Chain,"precomputation,bruteforcing",TRUE,13,0,1
17116,목격자,,TRUE,110,0,1
17117,평가,,TRUE,357,0,1
17118,갓 소수,"math,number_theory",TRUE,62,20,6
17119,오색 정리,,TRUE,118,0,2
17120,이모지,"implementation,string",TRUE,2,0,89
17121,골드바흐 삼각형,,TRUE,2,0,9
17122,체스,implementation,TRUE,143,4,2
17123,배열 놀이,prefix_sum,TRUE,80,9,1
17124,두 개의 배열,"binary_search,sorting",TRUE,197,8,3
17126,연산,"arbitrary_precision,coordinate_compression,data_structures,segtree,sorting",TRUE,23,17,1
17127,벚꽃이 정보섬에 피어난 이유,"bruteforcing,implementation",TRUE,621,5,1
17128,소가 정보섬에 올라온 이유,"implementation,math",TRUE,310,9,2
17129,윌리암슨수액빨이딱따구리가 정보섬에 올라온 이유,"bfs,graphs,graph_traversal",TRUE,568,10,2
17130,토끼가 정보섬에 올라온 이유,dp,TRUE,278,12,4
17131,여우가 정보섬에 올라온 이유,"data_structures,segtree,sweeping",TRUE,389,17,2
17132,두더지가 정보섬에 올라온 이유,"data_structures,disjoint_set,sorting",TRUE,159,16,1
17133,라쿤이 정보섬에 올라온 이유,flow,TRUE,20,21,2
17134,르모앙의 추측,"fft,math,number_theory,primality_test,sieve",TRUE,324,20,1
17135,캐슬 디펜스,"bruteforcing,graphs,implementation,simulation",TRUE,5359,13,3
17136,색종이 붙이기,"backtracking,bruteforcing",TRUE,3928,14,2
17137,사탕 놀이,"combinatorics,dp,math,sorting",TRUE,45,15,1
17138,습격자 초라기와 쿼리 (Easy),"data_structures,segtree",TRUE,28,19,2
17139,습격자 초라기와 쿼리 (Normal),"case_work,data_structures,divide_and_conquer,dp,segtree",TRUE,22,22,2
17140,이차원 배열과 연산,"implementation,simulation,sorting",TRUE,4762,12,2
17141,연구소 2,"bfs,bruteforcing,graphs,graph_traversal",TRUE,2106,12,2
17142,연구소 3,"bfs,bruteforcing,graphs,graph_traversal",TRUE,5646,12,3
17143,낚시왕,"implementation,simulation",TRUE,5815,15,3
17144,미세먼지 안녕!,"implementation,simulation",TRUE,9305,12,1
17145,청소 로봇,"case_work,constructive",TRUE,14,21,3
17146,IZLET,"ad_hoc,constructive,data_structures,dfs,disjoint_set,graphs,graph_traversal,greedy,trees",TRUE,15,22,1
17147,LJEPOTICA,dp,TRUE,10,17,1
17148,SEGWAY,"dp,sorting",TRUE,10,12,1
17149,TENIS,"data_structures,lazyprop,segtree",TRUE,15,22,1
17150,Azulejos,"data_structures,greedy,tree_set",TRUE,32,17,2
17151,Beautiful Bridges,"dp,geometry,math",TRUE,15,22,2
17152,Checks Post Facto,"backtracking,bruteforcing,implementation,parsing,simulation,string",TRUE,5,25,4
17153,Circular DNA,"data_structures,greedy,prefix_sum,stack",TRUE,33,17,2
17154,Dead-End Detector,"bfs,biconnected_component,dfs,graphs,graph_traversal",TRUE,38,19,2
17155,Directing Rainfall,"data_structures,geometry,segtree",TRUE,5,27,1
17156,First of Her Name,"aho_corasick,data_structures,dp,string,trees,trie",TRUE,21,23,2
17157,Hobson’s Trains,"graphs,graph_traversal,smaller_to_larger",TRUE,12,21,2
17158,Karel the Robot,"dp,graphs,graph_traversal,implementation,parsing,string",TRUE,10,23,1
17159,Miniature Golf,sweeping,TRUE,13,22,2
17160,Traffic Blights,"ad_hoc,crt,math,number_theory",TRUE,14,27,2
17161,편집 거리 (Hard),"divide_and_conquer,dp,hirschberg",TRUE,30,25,5
17162,가희의 수열놀이 (Small),"data_structures,math,stack",TRUE,83,12,3
17163,가희의 수열놀이 (Large),"data_structures,priority_queue,segtree,stack",TRUE,59,17,5
17164,Rainbow Beads,"sliding_window,string,two_pointer",TRUE,161,7,2
17165,Gosu,"ad_hoc,graphs",TRUE,70,20,3
17166,Voronoi Diagram Again,"geometry,sweeping",TRUE,37,19,3
17167,A Plus Equals B,"constructive,math",TRUE,134,18,2
17168,Water Knows The Answers,"cht,dp,greedy",TRUE,50,21,4
17169,Eat Economically,"data_structures,greedy,priority_queue",TRUE,33,23,3
17170,Increasing Sequence,"dominator_tree,dp,lca,trees",TRUE,23,23,3
17171,Jealous Teachers,"bipartite_matching,dfs,graphs,graph_traversal,greedy,hall",TRUE,14,25,2
17172,Dijkstra Is Playing At My House,"ad_hoc,data_structures,segtree,sweeping,tree_set",TRUE,13,27,4
17173,배수들의 합,"bruteforcing,implementation,math",TRUE,1408,4,1
17174,전체 계산 횟수,"arithmetic,math",TRUE,804,3,1
17175,피보나치는 지겨웡~,dp,TRUE,1112,8,2
17176,암호해독기,"implementation,string",TRUE,608,6,2
17177,내접사각형 만들기,"geometry,math",TRUE,245,4,1
17178,줄서기,"data_structures,implementation,simulation,stack",TRUE,245,11,2
17179,케이크 자르기,"binary_search,parametric_search",TRUE,212,10,3
17180,문자열 비교하기,"dp,string",TRUE,90,14,2
17181,나랏말싸미 America와 different~,,TRUE,52,13,3
17182,우주 탐사선,"backtracking,bitmask,floyd_warshall,graphs",TRUE,702,13,1
17184,Nautilus,bitset,TRUE,22,18,1
17185,Alpine Valley,"data_structures,dfs,dp,dp_tree,euler_tour_technique,graphs,graph_traversal,sparse_table,trees",TRUE,14,21,1
17186,Tom’s Kitchen,dp,TRUE,13,20,1
17187,Necklace,"dp,string",TRUE,7,20,1
17188,Olympiads,"data_structures,greedy,priority_queue,sorting",TRUE,21,22,2
17190,Compound Escape,"dp,dp_connection_profile",TRUE,7,24,1
17191,Valleys,"euler_characteristic,geometry",TRUE,16,23,2
17192,Snakes,dp,TRUE,116,14,1
17193,I Would Walk 500 Miles,"graphs,greedy,math,mst",TRUE,106,14,3
17194,Balancing Inversions,"greedy,two_pointer",TRUE,34,19,2
17195,Left Out,"bruteforcing,greedy",TRUE,76,15,2
17196,Cow Steeplechase II,"geometry,line_intersection,sweeping",TRUE,14,20,6
17197,Fence Planning,"bfs,data_structures,dfs,disjoint_set,graphs,graph_traversal",TRUE,158,10,1
17198,Bucket Brigade,"bfs,graphs,graph_traversal",TRUE,324,7,2
17199,Milk Factory,"dfs,graphs,graph_traversal",TRUE,252,10,1
17200,Cow Evolution,"ad_hoc,trees",TRUE,59,15,2
17201,자석 체인,"implementation,string",TRUE,599,4,1
17202,핸드폰 번호 궁합,"dp,implementation,string",TRUE,1088,5,1
17203,∑|ΔEasyMAX|,"implementation,prefix_sum",TRUE,561,7,1
17204,죽음의 게임,"graphs,graph_traversal,implementation,simulation",TRUE,632,8,1
17205,진우의 비밀번호,"combinatorics,math",TRUE,152,11,1
17206,준석이의 수학 숙제,math,TRUE,575,4,2
17207,돌려막기,"arithmetic,implementation,math",TRUE,146,6,1
17208,카우버거 알바생,"dp,knapsack",TRUE,266,12,2
17209,새내기와 헌내기,"graphs,graph_traversal",TRUE,85,14,2
17210,문문문,"implementation,math",TRUE,556,3,1
17211,좋은 날 싫은 날,"math,probability",TRUE,415,6,1
17212,달나라 토끼를 위한 구매대금 지불 도우미,dp,TRUE,721,8,2
17213,과일 서리,"combinatorics,dp,math",TRUE,474,9,1
17214,다항 함수의 적분,"calculus,case_work,math,parsing,string",TRUE,367,11,4
17215,볼링 점수 계산,implementation,TRUE,188,13,2
17216,가장 큰 감소 부분 수열,dp,TRUE,374,10,1
17217,마술사 남정훈,,FALSE,16,16,5
17218,비밀번호 만들기,dp,TRUE,353,11,1
17219,비밀번호 찾기,"data_structures,hash_set",TRUE,6189,7,1
17220,마약수사대,"bfs,dfs,graphs,graph_traversal",TRUE,151,12,3
17221,인재야 머쉬맘 잡았어?,"bruteforcing,greedy",TRUE,28,18,10
17222,위스키 거래,flow,TRUE,83,17,3
17223,해시그래프,"bfs,data_structures,graphs,graph_traversal,implementation,stack",TRUE,11,14,6
17224,APC는 왜 서브태스크 대회가 되었을까?,"greedy,sorting",TRUE,1149,5,1
17225,세훈이의 선물가게,"data_structures,implementation,priority_queue,queue",TRUE,296,10,3
17226,묘수풀이: 모독,"bruteforcing,implementation,simulation",TRUE,40,17,5
17227,그래서 팩 주냐?,"dp,graphs,topological_sorting",TRUE,45,18,2
17228,아름다운 만영로,"dfs,graphs,graph_traversal,hashing,kmp,rabin_karp,string,trees",TRUE,84,19,4
17229,아싸 너!,"ad_hoc,implementation,simulation",TRUE,6,19,5
17230,문제집 만들기,"data_structures,hash_set,segtree",TRUE,33,18,2
17231,이건 버그야!,"dp,dp_tree,trees",TRUE,12,23,2
17232,생명 게임,"implementation,prefix_sum,simulation",TRUE,62,11,2
17233,문자열 장식,"kmp,string,two_pointer",TRUE,36,18,3
17234,Scoring Hack,"bfs,dp,graphs,graph_traversal",TRUE,64,14,6
17235,"Good Pizza, Great Pizza",geometry,TRUE,55,12,4
17236,Heights,"geometry,math",TRUE,55,12,1
17237,Conquering A Castle,"game_theory,greedy,math",TRUE,29,12,2
17238,Delicious Pineapple Pizza,"binary_search,bipartite_matching,parametric_search",TRUE,26,18,2
17239,Linear-Feedback Shift Register,"gaussian_elimination,linear_algebra,math",TRUE,4,18,2
17240,Team Selection,"backtracking,bitmask,dp,dp_bitfield,greedy",TRUE,53,15,2
17241,Pineapple Advertising,"graphs,graph_traversal",TRUE,63,10,2
17242,Kaka & Bebe,"dijkstra,dp,graphs",TRUE,30,15,3
17243,Almost-K Increasing Subsequence,dp,TRUE,37,12,2
17244,아맞다우산,"bfs,bitmask,graphs,graph_traversal",TRUE,660,14,2
17245,서버실,"binary_search,parametric_search",TRUE,359,9,5
17246,씨씨,,FALSE,30,12,2
17247,택시 거리,"arithmetic,math",TRUE,421,5,1
17248,물리 공부,,FALSE,81,4,1
17249,태보태보 총난타,"implementation,string",TRUE,1286,4,1
17250,은하철도,"data_structures,disjoint_set",TRUE,174,12,1
17251,힘 겨루기,dp,TRUE,169,10,2
17252,삼삼한 수,"bruteforcing,math",TRUE,305,8,2
17253,삼삼한 수 2,math,TRUE,234,8,1
17254,키보드 이벤트,sorting,TRUE,308,7,1
17255,N으로 만들기,"backtracking,data_structures,tree_set",TRUE,251,12,2
17256,달달함이 넘쳐흘러,"arithmetic,implementation,math",TRUE,3923,1,1
17257,불확정성이 넘쳐흘러,"inclusion_and_exclusion,math,number_theory",TRUE,34,19,2
17258,인기가 넘쳐흘러,dp,TRUE,61,17,1
17259,선물이 넘쳐흘러,"implementation,simulation",TRUE,72,10,2
17260,계곡이 넘쳐흘러,"dfs,graphs,graph_traversal",TRUE,79,14,3
17261,석유가 넘쳐흘러,"greedy,parametric_search,trees",TRUE,32,20,1
17262,팬덤이 넘쳐흘러,greedy,TRUE,571,6,2
17263,Sort 마스터 배지훈,implementation,TRUE,1104,3,1
17264,I AM IRONMAN,"data_structures,hash_set,implementation",TRUE,426,8,1
17265,나의 인생에는 수학과 함께,"bruteforcing,dfs,dp,graphs,graph_traversal",TRUE,516,11,1
17266,어두운 굴다리,"binary_search,implementation,sweeping",TRUE,726,7,2
17267,상남자,"bfs,graphs,graph_traversal",TRUE,287,16,3
17268,미팅의 저주,"combinatorics,dp,math",TRUE,319,13,1
17269,이름궁합 테스트,"arithmetic,implementation,math",TRUE,940,5,1
17270,연예인은 힘들어,"dijkstra,floyd_warshall,graphs,implementation",TRUE,203,14,5
17271,리그 오브 레전설 (Small),dp,TRUE,481,10,2
17272,리그 오브 레전설 (Large),"dp,exponentiation_by_squaring,math",TRUE,225,15,3
17273,카드 공장 (Small),implementation,TRUE,297,4,1
17274,카드 공장 (Large),"data_structures,merge_sort_tree,segtree,sorting",TRUE,95,22,2
17275,부족 전쟁,"combinatorics,math",TRUE,37,17,2
17276,배열 돌리기,implementation,TRUE,293,9,1
17277,주식,"data_structures,priority_queue",TRUE,16,17,2
17278,이진 문자열,,TRUE,2,0,10
17279,홀수 부분열,"dp,knapsack",TRUE,19,14,3
17280,카풀 매칭,"data_structures,greedy,priority_queue",TRUE,57,15,3
17281,?,"bruteforcing,implementation",TRUE,3143,12,2
17282,Grid Query 2,"data_structures,multi_segtree,segtree",TRUE,6,25,9
17283,I am Groot,"arithmetic,implementation,math",TRUE,365,5,1
17284,Vending Machine,"arithmetic,implementation,math",TRUE,598,3,1
17285,XORChic,"implementation,math,string",TRUE,283,4,1
17286,유미,"bruteforcing,geometry,pythagoras",TRUE,224,6,2
17287,"The Deeper, The Better","implementation,string,sweeping",TRUE,110,8,1
17288,3개만!,"implementation,string",TRUE,204,5,1
17289,에니그마,,FALSE,43,9,1
17290,Crazy_aRcade_Good,"bruteforcing,geometry,implementation,string",TRUE,146,5,1
17291,새끼치기,"dp,implementation",TRUE,264,9,2
17292,바둑이 포커,"implementation,sorting",TRUE,62,11,2
17293,맥주 99병,implementation,TRUE,683,4,3
17294,귀여운 수~ε?(?> ₃ <)?з,"implementation,math",TRUE,868,5,1
17295,엔드게임 스포일러,implementation,TRUE,4927,1,1
17296,But can you do it in 0.5x A presses?,"implementation,simulation",TRUE,170,7,2
17297,Messi Gimossi,"divide_and_conquer,dp,math",TRUE,220,13,1
17298,오큰수,"data_structures,stack",TRUE,11684,12,3
17299,오등큰수,"data_structures,stack",TRUE,2945,13,2
17300,패턴,implementation,TRUE,344,8,2
17301,NC 문자열,"combinatorics,math",TRUE,88,15,3
17302,흰색으로 만들기,ad_hoc,TRUE,149,15,1
17303,슈퍼브 다트,"biconnected_component,dual_graph,geometry,graphs,planar_graph,polygon_area",TRUE,22,21,3
17304,변호사들,"graphs,graph_traversal",TRUE,72,20,3
17305,사탕 배달,"greedy,prefix_sum,sorting",TRUE,227,12,4
17306,전쟁 중의 삶,"data_structures,trees,trie",TRUE,99,18,4
17307,색깔 통일하기,prefix_sum,TRUE,138,13,1
17308,Getting-Up Syndrome,"bitmask,greedy",TRUE,11,16,2
17309,Enchanted Forest,"binary_search,data_structures,disjoint_set,divide_and_conquer,graphs,offline_dynamic_connectivity,offline_queries",TRUE,11,24,1
17310,Zoo,"data_structures,kmp,sparse_table,string",TRUE,13,19,2
17311,Random Number Generator,prefix_sum,TRUE,8,20,5
17312,Ticket Purchase,,TRUE,4,24,1
17313,Inner Product,"linear_algebra,math,randomization",TRUE,7,24,2
17314,Tree Count,,TRUE,3,24,2
17315,Matrix Game,"exponentiation_by_squaring,math",TRUE,6,18,4
17316,Calligrapher,,TRUE,1,23,2
17317,Fast Food Restaurant,,TRUE,2,24,1
17318,Highway Cycling,"binary_search,calculus,math,numerical_analysis",TRUE,9,25,4
17319,Magic Chessboard,,TRUE,1,23,1
17320,Lost In The Park,"math,trees",TRUE,2,25,2
17321,Food Festival,"bellman_ford,flow,graphs,mcmf",TRUE,2,21,3
17322,Rabbit Farming,"math,number_theory",TRUE,2,22,1
17323,Intelligent Car Racing,,TRUE,1,0,1
17324,Ali's Typewriter,,TRUE,3,22,1
17325,Road Construction,,TRUE,3,0,1
17326,NOI Carnival,,TRUE,2,0,1
17327,Energy Harvesting,,TRUE,2,18,1
17328,Super Piano,"data_structures,priority_queue,pst,segtree",TRUE,6,20,2
17329,Altitude,,TRUE,2,21,1
17330,Transformed Sequence,,TRUE,1,0,1
17331,Modified Treap,"dp,prefix_sum",TRUE,2,19,1
17332,Plants vs. Zombies,,TRUE,2,0,1
17333,Pipe Marbles,,TRUE,5,22,1
17334,Masquerade Party,,TRUE,1,0,1
17335,Course Design,,TRUE,1,0,1
17336,Hiring Employees,"flow,mcmf",TRUE,8,26,1
17337,Olympic Logistics,,TRUE,1,22,1
17338,Candy Rain,"data_structures,multi_segtree,segtree",TRUE,2,22,1
17339,Social Network,,TRUE,2,0,1
17340,Cash Exchange,"cht,dp",TRUE,4,22,10
17341,Necklace Factory,,TRUE,2,21,1
17342,Counting Spanning Trees,"berlekamp_massey,dp,dp_connection_profile",TRUE,2,25,2
17343,Network Charges,,TRUE,4,23,2
17344,Millennium Worm,,TRUE,1,0,1
17345,Maximum Profit,"flow,mfmc",TRUE,28,22,1
17346,Maintaining a Sequence,"splay_tree,trees",TRUE,13,23,2
17347,Text Editor,"data_structures,rope,string",TRUE,14,18,2
17348,국제 옥토끼 기구,"centroid,centroid_decomposition,data_structures,divide_and_conquer,offline_queries,segtree,trees",TRUE,15,24,5
17349,1루수가 누구야,implementation,TRUE,154,12,3
17350,2루수 이름이 뭐야,"implementation,string",TRUE,723,3,1
17351,3루수는 몰라,dp,TRUE,100,12,3
17352,여러분의 다리가 되어 드리겠습니다!,"data_structures,disjoint_set,graphs,graph_traversal",TRUE,822,11,1
17353,"하늘에서 떨어지는 1, 2, ..., R-L+1개의 별","data_structures,lazyprop,segtree",TRUE,609,19,2
17354,DVD,"math,number_theory",TRUE,55,14,2
17355,Messi An-Gimossi,"math,number_theory,primality_test",TRUE,70,14,2
17356,욱 제,"arithmetic,math",TRUE,1135,2,1
17357,자동차가 차주 김표준의 편을 들면?,"arithmetic,math,prefix_sum,statistics",TRUE,67,7,3
17358,복불복으로 지구 멸망,"combinatorics,math",TRUE,198,6,1
17359,전구 길만 걷자,bruteforcing,TRUE,149,9,2
17360,팰린드롬과 관련된 수열의 개수,"case_work,combinatorics,math",TRUE,32,11,2
17361,배열 A 찾기,"binary_search,graphs,topological_sorting",TRUE,31,18,2
17362,수학은 체육과목 입니다 2,"arithmetic,math",TRUE,3263,2,1
17363,우유가 넘어지면?,implementation,TRUE,1235,5,1
17364,대회,"data_structures,greedy,sorting",TRUE,96,21,4
17365,별다줄,"data_structures,dp,string,trees,trie",TRUE,176,18,2
17366,%,"data_structures,dp,dp_tree,lca,sparse_table,trees",TRUE,13,24,3
17367,공교육 도박,"dp,math,probability",TRUE,250,15,1
17368,교점 세기,"case_work,math",TRUE,29,21,4
17369,유령의 집,"binary_search,data_structures,graphs,graph_traversal,implementation,tree_set",TRUE,54,19,3
17370,육각형 우리 속의 개미,"backtracking,bruteforcing,dfs,graphs,graph_traversal",TRUE,424,13,1
17371,이사,"geometry,greedy",TRUE,638,15,2
17372,피보나치 수의 최대공약수의 합,"dp,euler_phi,math,number_theory,prefix_sum",TRUE,57,24,1
17373,녜힁,"binary_search,data_structures,offline_queries,pst,segtree",TRUE,81,20,3
17374,비트베리,math,TRUE,160,9,3
17375,컨테이너,"flow,mcmf",TRUE,5,26,1
17376,룰렛,"combinatorics,data_structures,dfs,dp,dp_tree,graphs,graph_traversal,lca,math,probability,sparse_table,trees",TRUE,11,23,2
17377,Taxi,"implementation,parsing,string",TRUE,35,16,4
17378,공의 합집합,"calculus,convex_hull,geometry,math",TRUE,21,23,6
17379,땅다람쥐,"case_work,constructive,implementation,math",TRUE,13,26,14
17380,죽은 선인장의 사회,"articulation,binary_search,cactus,dp,dp_tree,graphs,trees",TRUE,12,26,4
17381,미로,"graphs,hld,scc,trees",TRUE,3,28,1
17382,격자 속의 숫자,,TRUE,1,28,1
17383,옥토끼는 통신교육을 풀어라!!,"binary_search,greedy,parametric_search",TRUE,156,17,2
17384,대진표,"constructive,divide_and_conquer",TRUE,113,16,2
17385,Uncrossed Knights' Tour,"dp,graphs,graph_traversal",TRUE,8,22,1
17386,선분 교차 1,"geometry,line_intersection",TRUE,1855,13,2
17387,선분 교차 2,"case_work,geometry,line_intersection",TRUE,1866,14,3
17388,와글와글 숭고한,implementation,TRUE,3432,2,1
17389,보너스 점수,implementation,TRUE,1406,4,1
17390,이건 꼭 풀어야 해!,"prefix_sum,sorting",TRUE,863,8,2
17391,무한부스터,"bfs,dp,graphs,graph_traversal",TRUE,427,10,2
17392,우울한 방학,"greedy,math",TRUE,253,10,3
17393,다이나믹 롤러,binary_search,TRUE,222,8,2
17394,핑거 스냅,"bfs,graphs,graph_traversal,math,number_theory,primality_test,sieve",TRUE,261,12,2
17395,이진수 변환,"greedy,math",TRUE,141,11,2
17396,백도어,"dijkstra,graphs",TRUE,766,11,4
17397,FLEX,dp,TRUE,92,14,2
17398,통신망 분할,"data_structures,disjoint_set",TRUE,518,15,2
17399,트리의 외심,"lca,trees",TRUE,211,19,2
17400,깃발춤,"data_structures,segtree",TRUE,162,16,2
17401,일하는 세포,"exponentiation_by_squaring,math",TRUE,302,16,1
17402,시간 끌기,bipartite_matching,TRUE,92,18,2
17403,가장 높고 넓은 성,"convex_hull,geometry",TRUE,152,17,2
17404,RGB거리 2,dp,TRUE,3874,12,1
17405,피보나치 수의 최대공약수의 합처럼 보이지만...,"math,number_theory",TRUE,18,27,3
17406,배열 돌리기 4,"backtracking,bruteforcing,implementation",TRUE,4177,12,2
17407,괄호 문자열과 쿼리,"data_structures,lazyprop,segtree",TRUE,141,18,2
17408,수열과 쿼리 24,"data_structures,segtree",TRUE,471,17,1
17409,증가 수열의 개수,"data_structures,dp,segtree",TRUE,146,17,2
17410,수열과 쿼리 1.5,sqrt_decomposition,TRUE,253,21,5
17411,가장 긴 증가하는 부분 수열 6,"binary_search,data_structures,lis,segtree",TRUE,187,19,3
17412,도시 왕복하기 1,flow,TRUE,918,17,2
17413,단어 뒤집기 2,"data_structures,implementation,stack,string",TRUE,7802,8,1
17414,Sebin Loves Euler Circuit,"data_structures,dfs,disjoint_set,eulerian_path,graphs,graph_traversal",TRUE,27,17,2
17415,Huge Integer!,"math,number_theory",TRUE,28,18,7
17416,Making Server,"data_structures,disjoint_set,implementation",TRUE,4,19,12
17417,Optimization is Freaky Fun,"binary_search,case_work,math,number_theory,prefix_sum",TRUE,31,19,8
17418,G++ Language,ad_hoc,TRUE,11,21,5
17419,비트가 넘쳐흘러,"bitmask,math,string",TRUE,461,7,1
17420,깊콘이 넘쳐흘러,greedy,TRUE,166,15,4
17421,빗물이 넘쳐흘러,"data_structures,stack",TRUE,53,18,3
17422,지폐가 넘쳐흘러,"dp,dp_tree,trees",TRUE,57,16,3
17423,민원이 넘쳐흘러,"binary_search,coordinate_compression,data_structures,lazyprop,segtree,sweeping",TRUE,42,20,6
17424,2xN 타일링과 쿼리,"data_structures,divide_and_conquer,segtree",TRUE,47,22,3
17425,약수의 합,"math,number_theory,prefix_sum,primality_test,sieve",TRUE,1566,12,3
17426,Channel,"dp,dp_connection_profile",TRUE,7,26,2
17427,약수의 합 2,"math,number_theory",TRUE,1974,9,2
17428,K번째 괄호 문자열,"combinatorics,dp,math",TRUE,115,16,1
17429,국제 메시 기구,"data_structures,euler_tour_technique,hld,lazyprop,segtree,trees",TRUE,198,22,4
17430,가로등,"geometry,implementation",TRUE,51,10,1
17431,게임,"euclidean,math,number_theory",TRUE,19,17,2
17432,정렬,"constructive,sorting",TRUE,42,13,1
17433,신비로운 수,"euclidean,math,number_theory",TRUE,146,11,2
17434,도로 청소,"eulerian_path,graphs",TRUE,13,19,3
17435,합성함수와 쿼리,"data_structures,sparse_table",TRUE,1258,15,1
17436,소수의 배수,inclusion_and_exclusion,TRUE,337,13,1
17438,전생했더니 슬라임 연구자가 아니었던 건에 대하여,"constructive,math",TRUE,15,24,3
17439,꽃집,"alien,binary_search,dp,monotone_queue_optimization",TRUE,47,24,5
17440,코포빵 토너먼트,"linearity_of_expectation,math,probability",TRUE,16,20,1
17441,파리채 만들기,"calculus,geometry,green,math",TRUE,41,24,2
17442,삼분 그래프,"coordinate_compression,data_structures,euler_characteristic,geometry,graphs,planar_graph,segtree,sweeping",TRUE,17,23,7
17443,여우 퀴즈,"data_structures,segtree",TRUE,19,22,3
17444,투명 악어,,TRUE,11,22,2
17445,range,"case_work,implementation,math",TRUE,10,20,4
17446,옥상 정원,"ad_hoc,data_structures,eulerian_path,graphs,linked_list",TRUE,14,22,5
17447,라이언 동상 구하기,geometry,TRUE,30,17,2
17448,성냥팔이 소년,greedy,TRUE,50,18,8
17449,순위 계산,"greedy,math",TRUE,91,14,2
17450,과자 사기,"arithmetic,implementation,math",TRUE,566,3,2
17451,평행 우주,"greedy,math",TRUE,320,8,2
17452,Christmalo.win,sorting,TRUE,125,11,2
17453,두 개의 문,"bitmask,bruteforcing",TRUE,99,11,3
17454,갓,math,TRUE,88,14,2
17455,kdh9949,"dp,graphs",TRUE,71,15,3
17456,필살! 60단 컴보,"bitmask,dp",TRUE,23,19,2
17457,Hard To Explain,"cht,data_structures,segtree",TRUE,16,23,2
17458,Good Set,"backtracking,bitmask,combinatorics,math",TRUE,7,27,2
17459,Fruit Tree,"data_structures,lca,majority_vote,pst,segtree,sparse_table,trees",TRUE,25,22,2
17460,Cactus Determinant,"articulation,cactus,dp,dp_tree,graphs,trees",TRUE,13,25,1
17461,Bohemian Rhaksody,"divide_and_conquer,divide_and_conquer_optimization,dp,greedy",TRUE,13,29,8
17462,MST and Rectangles,,TRUE,6,25,2
17463,"교준이의 심부름꾼, 민제의 고충 (""Circle"" Ver.)","bfs,centroid,centroid_decomposition,data_structures,dfs,divide_and_conquer,dp,dp_tree,geometry,graphs,graph_traversal,implementation,inclusion_and_exclusion,lca,prefix_sum,pst,pythagoras,segtree,stack,sweeping,trees,tree_set",TRUE,6,27,6
17464,알파벳 문자열,"bitmask,bitset",TRUE,26,19,3
17465,동적 연결성과 쿼리,"euler_tour_technique,splay_tree,trees",TRUE,12,30,6
17466,N! mod P (1),"math,number_theory",TRUE,504,4,1
17467,N! mod P (2),"fft,math",TRUE,40,0,1
17468,N! mod P (3),"fft,arbitrary_precision,math",TRUE,16,0,2
17469,트리의 색깔과 쿼리,"data_structures,disjoint_set,offline_queries,smaller_to_larger,trees,tree_set",TRUE,228,18,2
17470,배열 돌리기 5,implementation,TRUE,59,16,5
