problemId,titleKo,isSolvable,acceptedUserCount,level,averageTries,tags
12747,색칠 공부 (Small),True,13,15,1,"backtracking,bruteforcing,data_structures,hash_set,tree_set"
12748,색칠 공부 (Large),True,11,25,1,"burnside,combinatorics,math"
12749,Bosses,True,86,16,1,"bfs,bruteforcing,graphs,graph_traversal,trees"
12750,Park,True,36,22,3,"data_structures,disjoint_set,geometry,graphs,mst,offline_queries"
12751,Spiral,True,4,22,1,
12752,도시들,True,43,22,2,"bitmask,dijkstra,graphs"
12753,Maze,True,3,0,1,
12754,스왑,True,38,24,3,"dfs,dp,graphs,graph_traversal,greedy,trees"
12755,수면 장애,True,379,6,2,"bruteforcing,implementation,math"
12756,고급 여관,True,1151,3,1,"arithmetic,implementation,math,simulation"
12757,전설의 JBNU,True,180,13,3,"binary_search,data_structures,hash_set"
12758,천상용섬,True,131,15,3,"dp,math,number_theory"
12759,틱! 택! 토!,True,448,5,2,"case_work,implementation,simulation"
12760,최후의 승자는 누구?,True,364,6,1,"implementation,sorting"
12761,돌다리,True,1333,10,1,"bfs,graphs,graph_traversal"
12762,롤러코스터,True,107,12,2,dp
12763,지각하면 안 돼,True,226,14,3,"dfs,dijkstra,graphs,graph_traversal"
12764,싸지방에 간 준하,True,503,13,3,"data_structures,implementation,priority_queue,simulation"
12765,Balanced Diet,True,28,22,2,"data_structures,greedy,math,priority_queue"
12766,지사 배정,True,186,21,2,"graphs,dijkstra,divide_and_conquer,dp,divide_and_conquer_optimization,prefix_sum"
12767,Ceiling Function,True,299,15,1,"data_structures,hash_set,trees"
12768,Clock Breaking,True,11,20,1,
12769,영원한 젊음,True,22,19,5,
12770,Longest Rivers,True,13,25,2,"data_structures,dfs,dp,dp_tree,graphs,graph_traversal,greedy,priority_queue,sweeping,trees"
12771,Oil,True,141,21,3,"geometry,sorting,sweeping"
12772,Polygonal Puzzle,True,4,30,10,"geometry,implementation"
12773,Road Times,True,13,25,3,linear_programming
12774,Spin Doctor,True,7,25,5,"binary_search,geometry"
12775,String Theory,True,26,19,3,"ad_hoc,dp,greedy"
12776,Swap Space,True,51,17,3,greedy
12777,What Really Happened on Mars?,True,4,23,2,
12778,CTP공국으로 이민 가자,True,1056,4,1,implementation
12779,상품 is 뭔들,True,205,7,4,"euclidean,math,number_theory"
12780,원피스,True,924,4,1,"implementation,string"
12781,PIZZA ALVOLOC,True,722,13,2,"geometry,line_intersection"
12782,비트 우정지수,True,708,7,1,"greedy,math"
12783,곱셈 게임,True,141,14,3,"dp,math,number_theory"
12784,인하니카 공화국,True,459,13,2,"dfs,dp,dp_tree,graphs,graph_traversal,trees"
12785,토쟁이의 등굣길,True,333,10,3,"combinatorics,dp,math"
12786,INHA SUIT,True,232,12,4,"dijkstra,dp,graphs"
12787,지금 밥이 문제냐,True,305,5,2,"implementation,parsing,string"
12788,제 2회 IUPC는 잘 개최될 수 있을까?,True,631,7,1,"greedy,sorting"
12789,도키도키 간식드리미,True,1378,7,2,"data_structures,stack"
12790,Mini Fantasy War,True,2856,3,1,"arithmetic,implementation,math"
12791,Starman,True,1097,5,1,"implementation,precomputation"
12792,주작 주 주작,True,288,10,3,"math,number_theory"
12793,블록 게임,True,154,15,4,"graphs,graph_traversal,implementation"
12794,위대한 믹싱 가요제,True,8,22,7,"bitmask,dp,dp_bitfield,implementation,string,suffix_array"
12795,반평면 땅따먹기,True,234,21,3,"cht,dp"
12796,나의 행렬곱셈 답사기,True,383,10,1,"ad_hoc,constructive,math"
12797,연금술,True,64,21,2,"berlekamp_massey,dp,exponentiation_by_squaring,math"
12798,게나디는 머리가 좋습니다,True,20,21,4,"data_structures,multi_segtree,prefix_sum,segtree"
12799,Dijamant,True,6,22,2,
12800,Palinilap,True,5,22,4,
12801,중계 신호,True,17,24,3,"binary_search,convex_hull,geometry"
12802,Torrent,True,21,21,2,"binary_search,dp,dp_tree,trees"
12803,Peter and the Textbook,True,18,8,1,"implementation,simulation"
12804,Gregory and Bank,True,5,11,1,sorting
12805,Name Generator,True,6,11,1,
12806,T-shirts,True,6,20,1,"bitmask,dp,dp_bitfield,greedy"
12807,Bridge testing,True,1,0,10,
12808,Binary String,True,10,0,2,
12809,Train in a Tunnel,True,5,8,3,greedy
12810,Beautiful Partition,True,6,0,5,
12811,Problem Preparation,True,3,0,8,
12812,Similar Subways,True,5,23,2,
12813,이진수 연산,True,1682,4,1,string
12814,Hyperways,True,6,0,3,
12815,Dynamic memory allocation,True,6,21,2,
12816,Shades of the town,True,3,21,4,"aho_corasick,data_structures,trees,trie"
12817,버스 노선,True,30,16,2,"dfs,dp,dp_tree,graphs,graph_traversal,trees"
12818,Investigation,True,8,26,2,
12819,New Tree,True,0,0,0,
12820,Cubic Art,True,2,20,1,"ad_hoc,data_structures,implementation,segtree"
12821,Universities,True,5,0,2,
12822,Wall,True,22,19,2,dp
12823,Critical Projects,True,47,22,2,"graphs,topological_sorting"
12824,Connect Highways,True,2,0,2,
12825,Next Permutation,True,24,15,2,ad_hoc
12826,Game,True,1,0,2,
12827,Posters,True,7,26,4,"data_structures,lazyprop,segtree,sweeping"
12828,Sorting,True,9,16,2,"data_structures,dp,segtree,sorting"
12829,Mission,True,5,19,4,
12830,Newspapers,True,21,0,8,
12831,An inexperienced slalomer,True,4,0,1,
12832,Tickets,True,2,0,1,
12833,XORXORXOR,True,925,5,1,"bitmask,math"
12834,주간 미팅,True,188,12,1,"dijkstra,graphs"
12835,삼거리,True,66,14,2,ad_hoc
12836,가계부 (Easy),True,398,4,1,implementation
12837,가계부 (Hard),True,1302,15,2,"segtree,data_structures"
12838,London Underground,True,0,0,0,
12839,카드 정리 2,True,19,16,1,"bitmask,dp,dp_bitfield"
12840,창용이의 시계,True,598,3,3,"arithmetic,implementation,math"
12841,정보대 등산,True,218,8,2,"bruteforcing,prefix_sum"
12842,튀김 소보루,True,208,9,2,"bruteforcing,implementation"
12843,복수전공,True,140,18,1,bipartite_matching
12844,XOR,True,1212,18,2,"data_structures,lazyprop,segtree"
12845,모두의 마블,True,703,8,1,greedy
12846,무서운 아르바이트,True,634,16,1,"data_structures,divide_and_conquer,segtree,stack"
12847,꿀 아르바이트,True,792,7,2,"prefix_sum,sliding_window"
12848,막대기 게임,True,10,17,3,game_theory
12849,본대 산책,True,940,10,1,"dp,graphs"
12850,본대 산책2,True,804,15,1,"exponentiation_by_squaring,graphs,math"
12851,숨바꼭질 2,True,6030,12,3,"bfs,graphs,graph_traversal"
12852,1로 만들기 2,True,5777,10,2,"dp,graphs,graph_traversal"
12853,Aurora Borealis,True,7,16,2,"binary_search,greedy,parametric_search"
12854,홍준이는 물리를 좋아해,True,45,13,2,greedy
12855,홍준이는 FFT를 좋아해,True,9,19,1,"randomization,sqrt_decomposition"
12856,홍준이는 색칠을 좋아해,True,11,21,6,sqrt_decomposition
12857,홍준이는 문자열을 좋아해,True,10,19,3,"data_structures,hash_set,string,two_pointer"
12858,Range GCD,True,254,20,2,"data_structures,euclidean,lazyprop,math,number_theory,segtree"
12859,점프하는 민호,True,34,15,1,"data_structures,dp,hash_set,math,number_theory"
12860,나머지 게임,True,8,0,2,
12861,죄수에게 주는 뇌물,True,65,15,1,dp
12862,Love Triangles,True,11,19,2,"combinatorics,graphs,graph_traversal,math"
12863,Clash of Snakes,True,5,0,1,
12864,사서왕 준서,True,57,14,1,dp
12865,평범한 배낭,True,18080,11,2,"dp,knapsack"
12866,피노키오,True,152,4,2,"arithmetic,combinatorics,math"
12867,N차원 여행,True,77,9,2,"coordinate_compression,implementation,sorting,string"
12868,문자열 찾기,True,10,0,1,
12869,뮤탈리스크,True,1538,12,2,"bfs,dp,graphs,graph_traversal"
12870,뮤탈리스크 2,True,17,21,2,"dp,math,parametric_search"
12871,무한 문자열,True,928,6,2,"implementation,math,string"
12872,플레이리스트,True,368,15,2,dp
12873,기념품,True,284,6,2,"data_structures,implementation,math,queue,simulation"
12874,괄호 문자열 만들기,True,35,17,2,dp
12875,칙령,True,73,12,2,"floyd_warshall,graphs"
12876,반평면 땅따먹기 2,True,82,23,3,"cht,data_structures,disjoint_set,divide_and_conquer,dp,graphs,offline_dynamic_connectivity,offline_queries,segtree"
12877,먹이 사슬,True,34,17,3,"data_structures,disjoint_set"
12878,Blocks,True,47,13,1,"dp,exponentiation_by_squaring,math"
12879,카드 세트,True,11,0,3,
12880,그래프 차이 최소,True,66,17,3,"binary_search,graphs,scc,two_pointer"
12881,Distance,True,12,0,3,
12882,Archaeological Research,True,3,0,1,
12883,Journey,True,5,0,4,
12884,A Lot of Games,True,7,17,1,"case_work,game_theory"
12885,Fox and Card Game,True,14,17,1,"ad_hoc,game_theory,greedy"
12886,돌 그룹,True,1750,12,3,"bfs,graphs,graph_traversal"
12887,경로 게임,True,85,11,2,"bfs,dp,game_theory,graphs,graph_traversal"
12888,완전 이진 트리 도로 네트워크,True,176,12,2,"dp,math"
12889,특별한 문자열,True,25,14,2,"backtracking,string"
12890,정수 찾기,True,16,19,4,"backtracking,dp,greedy"
12891,DNA 비밀번호,True,838,9,3,sliding_window
12892,생일 선물,True,86,12,3,"sorting,two_pointer"
12893,적의 적,True,217,12,2,"bipartite_graph,data_structures,disjoint_set,graphs,graph_traversal"
12894,Equivalent Strings,True,29,18,2,divide_and_conquer
12895,화려한 마을,True,183,18,3,"bitmask,data_structures,lazyprop,segtree"
12896,스크루지 민호,True,103,14,2,"dfs,graphs,graph_traversal,trees"
12897,Candy,True,50,8,1,"combinatorics,math"
12898,Selling RNA Strands,True,39,23,2,"data_structures,offline_queries,segtree,string,trees,trie"
12899,데이터 구조,True,740,17,2,"data_structures,segtree"
12900,Cheating a Boolean Tree,True,34,15,2,"dp,dp_tree,trees"
12901,Number Sets,True,19,14,2,
12902,Alice and Bob,True,28,13,1,"math,number_theory"
12903,공 색칠하기,True,17,13,1,"combinatorics,math"
12904,A와 B,True,3127,11,2,"greedy,implementation,string"
12905,거짓말쟁이,True,15,0,3,
12906,새로운 하노이 탑,True,439,13,1,"bfs,data_structures,graphs,graph_traversal,hash_set"
12907,동물원,True,188,11,3,"combinatorics,math"
12908,텔레포트 3,True,190,11,2,"backtracking,bruteforcing,graphs"
12909,그래프 만들기,True,46,15,1,dp
12910,사탕 나눠주기,True,87,8,1,"combinatorics,math"
12911,좋아하는 배열,True,190,14,2,"dp,math,number_theory,prefix_sum"
12912,트리 수정,True,53,15,1,"bruteforcing,dfs,graphs,graph_traversal,trees"
12913,매직 포션,True,48,14,3,"dijkstra,graphs"
12914,곰을 위한 레스토랑,True,60,13,2,"data_structures,tree_set"
12915,대회 개최,True,118,9,3,"binary_search,greedy"
12916,K-Path,True,138,15,2,"exponentiation_by_squaring,graphs,math"
12917,문자열 함수 계산,True,38,21,3,"string,suffix_array"
12918,정리정돈,True,23,21,5,"flow,geometry,mcmf"
12919,A와 B 2,True,1045,11,2,"bruteforcing,implementation,recursion,string"
12920,평범한 배낭 2,True,602,17,4,"dp,knapsack,math"
12921,제한된 메모리,True,126,20,2,"binary_search,pbs"
12922,블록 퍼즐,True,16,18,3,"flow,mfmc"
12923,별 모으기,True,10,0,2,
12924,멋진 쌍,True,60,11,2,"bruteforcing,math"
12925,Numbers,True,341,20,1,"exponentiation_by_squaring,math"
12926,쉽게 제한된 메모리,True,94,19,2,"binary_search,pbs"
12927,배수 스위치,True,490,7,1,greedy
12928,트리와 경로의 길이,True,186,17,2,"dp,trees"
12929,빌딩 높이,True,7,13,3,"binary_search,greedy"
12930,두 가중치,True,138,16,2,"dijkstra,dp,graphs"
12931,두 배 더하기,True,625,11,1,greedy
12932,노래방,True,85,16,1,dp
12933,오리,True,475,7,2,"implementation,string"
12934,턴 게임,True,128,11,1,"greedy,math"
12935,트리와 경로의 길이 2,True,40,17,2,constructive
12936,영웅은 죽지 않아요,True,36,22,2,"flow,mfmc"
12937,좋아하는 배열 2,True,5,24,1,
12938,곱으로 분해하기,True,23,14,2,"combinatorics,math,number_theory,primality_test"
12939,부분 문자열,True,28,20,1,"aho_corasick,bitmask,data_structures,dp,dp_bitfield,kmp,string,trees,trie"
12940,에너지 관리,True,5,0,1,
12941,동전 게임,True,19,19,2,"game_theory,sprague_grundy"
12942,원 위의 춤,True,12,17,2,"data_structures,offline_queries,stack"
12943,노래방 2,True,8,0,1,
12944,재미있는 숫자 놀이,True,51,14,2,"arbitrary_precision,bitmask,euclidean,inclusion_and_exclusion,math,number_theory"
12945,재미있는 박스 정리,True,53,13,3,greedy
12946,육각 보드,True,212,13,3,"dfs,graphs,graph_traversal,math"
12947,트리 만들기,True,35,11,2,"ad_hoc,trees"
12948,문자열의 개수,True,0,0,0,
12949,로봇의 이동,True,16,0,3,
12950,팰린드롬 보행,True,79,16,2,"dp,graphs,graph_traversal"
12951,경기 결과,True,13,17,1,
12952,숫자 자물쇠,True,6,0,1,
12953,숫자 자물쇠 2,True,3,0,3,
12954,비트 문자열 뒤집기,True,4,0,1,
12955,팰린드롬 부분 문자열,True,13,17,1,"bruteforcing,combinatorics,graphs,graph_traversal,inclusion_and_exclusion,math,recursion"
12956,퍼레이드,True,30,13,2,"floyd_warshall,graphs"
12957,보행의 개수,True,4,0,2,
12958,단순 사이클의 개수,True,8,0,1,
12959,방향판,True,11,20,1,"flow,hungarian,mcmf"
12960,체스판,True,65,19,1,"bitmask,dp,dp_bitfield"
12961,체스판 2,True,58,21,1,flow
12962,나무 자르기,True,5,0,1,
12963,달리기,True,152,18,1,"data_structures,disjoint_set,graphs,graph_traversal,greedy"
12964,점수의 합,True,1,0,1,
12965,빨간 선분 파란 선분,True,6,21,1,"flow,geometry,mfmc"
12966,턴 게임 2,True,32,13,4,greedy
12967,pqr,True,53,15,3,"math,prefix_sum"
12968,방문,True,99,9,2,"ad_hoc,math"
12969,ABC,True,550,15,2,dp
12970,AB,True,684,12,2,"constructive,greedy,implementation,math"
12971,숫자 놀이,True,144,7,2,"bruteforcing,crt,math,number_theory"
12972,GCD 테이블,True,44,15,1,"math,number_theory"
12973,Array GCD,True,20,17,2,"dp,math,number_theory,primality_test,two_pointer"
12974,시간 여행과 Multiset,True,21,19,2,"coordinate_compression,data_structures,offline_queries,segtree"
12975,트라이슬,True,24,15,2,"dp,knapsack"
12976,돌 옮기기,True,11,0,4,
12977,원 위의 점,True,12,15,1,"calculus,math,probability"
12978,스크루지 민호 2,True,93,13,2,"dp,dp_tree,trees"
12979,종이 접기,True,46,10,2,"bruteforcing,math,number_theory"
12980,좋아하는 수열,True,26,12,1,bruteforcing
12981,공 포장하기,True,213,6,2,"case_work,greedy,math"
12982,공 포장하기 2,True,63,14,2,"bruteforcing,greedy,prefix_sum,sorting"
12983,Set Definition,True,38,15,2,"data_structures,dp,graphs,graph_traversal,priority_queue,two_pointer"
12984,문자열의 분할,True,5,0,4,
12985,비밀 회선,True,8,0,3,
12986,화려한 마을2,True,145,19,1,"data_structures,mo,offline_queries,segtree"
12987,Matrix Again,True,31,14,3,"exponentiation_by_squaring,math"
12988,주식 차트,True,12,19,1,bipartite_matching
12989,LCS Again,True,7,23,1,
12990,A Heap of Heaps,True,9,20,1,"data_structures,merge_sort_tree,segtree,sorting"
12991,홍준이의 행렬,True,34,13,2,binary_search
12992,홍준이의 교집합,True,10,0,2,
12993,이동3,True,100,9,2,"math,number_theory"
12994,이동3-2,True,25,11,2,"math,number_theory"
12995,트리나라,True,213,19,1,"dp,dp_tree,trees"
12996,Acka,True,560,12,1,dp
12997,철인 2종 경기,True,2,0,1,
12998,꽃 장식하기,True,5,0,1,
12999,화려한 마을3,True,203,20,1,"mo,offline_queries"
13000,홍준이와 가능한 집합,True,4,0,1,
13001,홍준이와 직사각형,True,2,0,1,
13002,Happy Cow,True,71,13,1,dp
13003,배수열,True,59,14,2,"dp,math,number_theory"
13004,비밀 임무,True,6,0,4,
13005,행복한 나무,True,13,17,1,"dfs,graphs,graph_traversal,trees"
13006,키위쥬스,True,27,19,2,"bitmask,dp,dp_bitfield"
13007,ntopia,True,28,16,1,"combinatorics,flt,math,number_theory"
13008,특수 능력,True,19,15,4,"dijkstra,graphs"
13009,특수 능력 2,True,4,21,1,
13010,h(n),True,44,15,8,"binary_search,math,number_theory"
13011,사탕의 밀도,True,36,10,4,"math,ternary_search"
13012,접미사 배열 1,True,42,17,2,"string,suffix_array"
13013,접미사 배열 2,True,83,15,1,"string,suffix_array"
13014,동혁이의 이동,True,6,0,1,
13015,별 찍기 - 23,True,1655,6,1,implementation
13016,내 왼손에는 흑염룡이 잠들어 있다,True,184,16,2,"dfs,graphs,graph_traversal,trees"
13017,특이한 수,True,2,0,2,
13018,특이한 수열,True,126,12,1,"ad_hoc,constructive,math"
13019,A를 B로,True,132,11,2,greedy
13020,좋은 집합,True,2,0,1,
13021,공 색칠하기,True,47,11,2,"combinatorics,math"
13022,늑대와 올바른 단어,True,284,9,3,"implementation,string"
13023,ABCDE,True,5201,11,3,"dfs,graphs,graph_traversal"
13024,서브 트리의 크기,True,16,17,3,"dp,dp_tree,trees"
13025,숫자 골라내기,True,11,17,2,"ad_hoc,case_work,constructive,math"
13026,저녁 식사,True,8,0,1,
13027,Clique Problem,True,25,14,3,"dp,greedy,sorting,sweeping"
13028,민호의 소원,True,10,0,1,
13029,홍준이와 반물질,True,13,15,3,dp
13030,홍준이와 트리,True,14,18,6,"data_structures,euler_tour_technique,lazyprop,segtree,trees"
13031,쉽게 행복한 나무,True,15,17,1,"dfs,graphs,graph_traversal,trees"
13032,PS 테러리스트,True,8,0,2,
13033,홍준이와 트리2,True,2,0,1,
13034,다각형 게임,True,301,18,1,"game_theory,sprague_grundy"
13035,Rectangle and Squares,True,29,4,2,"arithmetic,math"
13036,Zeroes and Ones,True,11,9,1,greedy
13037,New Track,True,0,0,0,
13038,Tree,True,4,20,1,"data_structures,lca,segtree,trees"
13039,Barbarians,True,0,0,0,
13040,Important Test,True,19,5,1,"arithmetic,implementation,math"
13041,Centipede,True,3,0,1,
13042,Binary Tree,True,3,0,3,
13043,Containers and Reagents,True,0,0,0,
13044,Money Exchange,True,4,0,2,
13045,"Elimination Round, Problem F",True,0,0,0,
13046,Secret Code,True,17,8,1,"parsing,string"
13047,Chaos,True,27,6,1,"greedy,sorting"
13048,New Adventure of Marty and Doc,True,5,0,1,
13049,Teams Creation,True,2,0,1,
13050,Maximal Sum,True,21,0,4,
13051,Fancy Antiques,True,8,23,3,bruteforcing
13052,Alternative Bracket Notation,True,10,20,1,dp
13053,Greetings!,True,20,18,2,"bitmask,dp,dp_bitfield"
13054,Programming Team,True,11,22,1,"binary_search,dp,dp_tree,trees"
13055,K-Inversions,True,95,21,1,"fft,math"
13056,Mountain Scenes,True,18,13,1,dp
13057,Symmetry,True,7,0,1,
13058,Jewel Thief,True,28,23,5,"divide_and_conquer,divide_and_conquer_optimization,dp,monotone_queue_optimization"
13059,Tourists,True,40,16,1,"lca,trees"
13060,Whiteboard,True,7,0,2,
13061,YATP,True,6,0,2,
13062,2016 KBO 한국시리즈 우승팀,False,60,0,1,
13063,Lobby,True,137,3,1,"implementation,math"
13064,Cameras,True,68,4,1,"implementation,string"
13065,Robot,True,1,16,1,"bfs,graphs,graph_traversal"
13066,Laser Game,True,0,0,0,
13067,Billboard,True,5,0,3,
13068,Funfair,True,14,19,5,"dp,greedy,math,sorting"
13069,Beehive,True,5,0,1,
13070,DNA Sequencing,True,4,0,2,
13071,Cafebazaar,True,6,20,1,"circulation,flow,mcmf"
13072,Fence,True,5,0,1,
13073,Sums,True,322,3,1,"arithmetic,math"
13074,Musican Notes,True,13,11,1,"combinatorics,dp,math,precomputation"
13075,Fibonacci Sequence,True,151,14,1,"exponentiation_by_squaring,math"
13076,Distinct rational numbers,True,76,14,1,"euler_phi,math,number_theory,prefix_sum"
13077,Sequence,True,33,10,1,"math,trees"
13078,History-Cleanable DFA,True,5,0,1,
13079,Partitioning a Queue,True,13,11,1,"dp,knapsack"
13080,Brocard Point,True,9,19,1,"binary_search,geometry"
13081,RATS,True,8,10,1,"arbitrary_precision,implementation,math,simulation"
13082,M and A,True,15,9,1,"implementation,string,two_pointer"
13083,Change a Password,True,11,12,2,"backtracking,bruteforcing"
13084,Delete Files,True,14,15,2,"ad_hoc,greedy"
13085,Line Gimmick,True,23,12,1,ad_hoc
13086,Shifting a Matrix,True,6,15,1,implementation
13087,Modern Announce Network,True,7,17,1,
13088,Cube Dividing,True,7,21,2,"ad_hoc,graphs,graph_traversal,implementation"
13089,Donut Decoration,True,13,17,1,"data_structures,hashing,lazyprop,segtree"
13090,Shortest Bridge,True,1,28,8,
13091,Longest Shortest Path,True,10,25,5,"flow,linear_programming,mcmf"
13092,Optimal Tournament,True,14,21,1,"dp,knuth"
13093,North North West,True,15,9,1,"implementation,math,string"
13094,Unknown Switches,True,13,9,1,"bruteforcing,implementation,simulation"
13095,Speedrun,True,7,0,4,
13096,Flowers,True,12,22,1,"duality,greedy,knapsack,linear_programming,math"
13097,Square in Circles,True,8,0,3,
13098,Reverse a Road II,True,8,18,2,"flow,graphs"
13099,Cookie Counter,True,12,17,1,"combinatorics,dp,inclusion_and_exclusion,math"
13100,Points and Lines,True,13,15,3,"data_structures,hash_set,implementation,parsing,stack,string"
13101,Color the Map Extreme,True,5,0,3,
13102,Website Tour,True,8,0,2,
13103,Idempotent Filter,True,12,13,1,"bitmask,bruteforcing"
13116,30번,True,598,7,1,"lca,math,trees"
13117,가위바위보,True,19,19,2,"bitmask,dp,dp_bitfield,math,probability"
13118,뉴턴과 사과,True,914,2,1,implementation
13119,Mountains Beyond Mountains,True,165,6,1,implementation
13120,트리의 변화,True,29,21,1,"dp,dp_tree,trees"
13121,이진 탐색,True,16,22,5,"greedy,math"
13122,별빛이 내린다,True,8,25,8,
13123,계산 실수,True,7,22,3,"data_structures,segtree"
13124,순열 그래프의 전갈성 판별,True,42,17,2,"case_work,graphs"
13125,Checkpoint,True,19,21,3,
13126,The Show Must Go On,True,7,21,5,"data_structures,segtree,sweeping"
13127,도박과 사각형,True,23,21,2,"combinatorics,linearity_of_expectation,math,prefix_sum,probability"
13128,특수부대 CH,True,5,0,1,
13129,Disposable Cup,True,296,3,1,"arithmetic,implementation,math"
13130,FunctionCup,True,28,20,1,"bitmask,combinatorics,dp,dp_bitfield,math"
13131,HicCup,True,153,0,3,"arithmetic,math,implementation"
13132,World Cup,True,42,12,3,"bruteforcing,math,probability"
13133,Aurora Princess,True,228,6,2,implementation
13134,Baseball Watching,True,73,18,1,bruteforcing
13135,Corrupt Election,True,35,16,1,"coordinate_compression,math"
13136,Do Not Touch Anything,True,1719,2,1,"arithmetic,math"
13137,Exchange Problem,True,91,18,2,"dp,greedy"
13138,Fairies' Sorcery,True,19,22,3,"data_structures,hashing,hash_set,linked_list,math,segtree"
13139,Grid Forest,True,49,19,3,"ad_hoc,bfs,graphs,graph_traversal,math,number_theory,primality_test"
13140,Hello World!,True,407,11,2,"bruteforcing,math"
13141,Ignition,True,387,16,1,"bruteforcing,floyd_warshall,graphs"
13142,Jolly Jelly Jiffy,True,14,23,2,"combinatorics,dp,graphs,math"
13143,King of Chairs,True,47,16,1,"combinatorics,graphs,greedy,math"
13144,List of Unique Numbers,True,627,12,2,two_pointer
13145,Masonry Bridge,True,18,23,3,"dijkstra,dual_graph,geometry,graphs,planar_graph"
13146,같은 수로 만들기 2,True,127,16,2,"data_structures,greedy,stack"
13147,Dwarves,True,91,14,2,"graphs,graph_traversal,topological_sorting"
13148,Correcting Cheeseburgers,True,18,22,6,"bfs,bidirectional_search,graphs,graph_traversal"
13149,Knapsack in a Globalized World,True,37,18,2,"dijkstra,graphs,knapsack"
13150,Matrix Cypher,True,56,11,1,"arbitrary_precision,linear_algebra,math"
13151,Model Railroad,True,50,13,2,"graphs,mst"
13152,One-Way Roads,True,41,20,2,"binary_search,flow"
13153,Formula,True,87,4,1,"arithmetic,geometry,math"
13154,Celestial Map,True,23,13,2,"geometry,geometry_3d"
13155,Common Knowledge,True,109,4,1,"combinatorics,math"
13156,Selling CPUs,True,69,11,1,"dp,knapsack"
13157,Routing,True,44,14,1,"dijkstra,graphs"
13158,Maze,True,30,15,3,dp
13159,배열,True,158,24,6,"splay_tree,trees"
13160,최대 클리크 구하기,True,318,14,2,"coordinate_compression,data_structures,priority_queue,sorting"
13161,분단의 슬픔,True,321,20,4,"flow,mfmc"
13162,Flowey's Love,True,12,22,5,"bitmask,dp,dp_bitfield,geometry"
13163,닉네임에 갓 붙이기,True,1574,4,1,"implementation,string"
13164,행복 유치원,True,1701,11,1,"greedy,sorting"
13165,이것도 해결해 보시지,True,58,21,10,"greedy,linear_algebra,math,randomization"
13166,범죄 파티,True,179,19,4,"2_sat,binary_search,bipartite_matching,graphs,scc"
13167,포스터,True,53,20,4,"coordinate_compression,data_structures,disjoint_set,sweeping"
13168,내일로 여행,True,275,13,3,"data_structures,floyd_warshall,graphs,hash_set,implementation"
13169,Xor of Sums,True,52,21,2,"binary_search,bitmask,mitm,sorting"
13170,떨어진 수정,True,301,7,1,"arithmetic,greedy,math"
13171,A,True,758,7,2,"exponentiation_by_squaring,math"
13172,Σ,True,1099,12,2,"exponentiation_by_squaring,flt,math,modular_multiplicative_inverse,number_theory"
13173,Ω,True,35,15,2,"dp,exponentiation_by_squaring,math,modular_multiplicative_inverse,number_theory"
13174,괄호,True,74,22,3,"combinatorics,exponentiation_by_squaring,math"
13175,능력,True,18,22,1,"combinatorics,linearity_of_expectation,math,probability"
13176,동전,True,42,19,1,"dp,game_theory,sprague_grundy"
13177,로봇,True,13,25,1,"linearity_of_expectation,math,probability"
13178,목공,True,17,24,2,"fft,kitamasa,math"
13179,비트,True,11,22,1,"combinatorics,dp,exponentiation_by_squaring,gaussian_elimination,linear_algebra,math"
13180,순열,True,28,20,1,"combinatorics,extended_euclidean,math,modular_multiplicative_inverse,number_theory"
13181,악수,True,13,23,1,"dp,math,precomputation"
13182,제비,True,109,24,1,"exponentiation_by_squaring,math"
13183,창문,True,56,9,1,"combinatorics,math,probability"
13184,카드,True,10,23,4,"combinatorics,dp,fft,math"
13185,트리,True,22,21,2,"combinatorics,math"
13186,팔찌,True,36,21,3,"burnside,combinatorics,euler_phi,exponentiation_by_squaring,math,modular_multiplicative_inverse,number_theory"
13187,흑백,True,10,23,1,"combinatorics,linearity_of_expectation,math,probability"
13188,Kangaroo,True,60,23,1,dp
13189,Trick,True,3,27,6,"ad_hoc,bruteforcing,constructive,math"
13190,Match,True,21,22,1,
13191,Popeala,True,19,20,3,
13192,Router 1,True,26,3,1,"ad_hoc,constructive,implementation,simulation"
13193,Router 2,True,26,3,1,"ad_hoc,constructive,implementation,simulation"
13194,Router 3,True,11,13,1,"ad_hoc,constructive,implementation,math,simulation"
13195,Router 4,True,10,14,2,constructive
13196,Router 5,True,5,17,1,constructive
13197,Router 6,True,3,18,1,constructive
13198,Router 7,True,3,20,2,constructive
13199,치킨 먹고 싶다,True,249,13,7,math
13200,Light Up,True,27,18,2,"backtracking,bruteforcing,implementation,simulation"
13201,즉흥 여행,True,80,17,13,"dp,math,probability"
13202,피자 배치,True,88,14,3,"geometry,math,sorting"
13203,읽어내기,True,22,20,5,"data_structures,divide_and_conquer,segtree"
13204,표본의 수 구하기,True,79,11,5,"bruteforcing,math"
13205,비밀번호,True,14,21,3,
13206,Professor KCM,True,171,13,3,"math,number_theory,primality_test,sieve"
13207,Torres del Paine,True,11,21,2,geometry
13208,승현이와 승현이,True,76,22,4,"binary_search,data_structures,disjoint_set,graphs,lca,mst,pbs,trees"
13209,검역소,True,159,18,2,"binary_search,dp,dp_tree,graphs,greedy,parametric_search,trees"
13210,직사각형의 개수,True,6,23,3,
13211,Passport Checking,True,65,6,1,"data_structures,hash_set,string"
13212,Random,True,20,8,6,"math,number_theory,primality_test,sieve"
